POPULATION;NOIND;conso_gpe1;conso_gpe2;conso_gpe3;conso_gpe4;conso_gpe5;conso_gpe6;conso_gpe7;conso_gpe8;conso_gpe9;conso_gpe10;conso_gpe11;conso_gpe12;conso_gpe13;conso_gpe14;conso_gpe15;conso_gpe16;conso_gpe17;conso_gpe18;conso_gpe19;conso_gpe20;conso_gpe21;conso_gpe22;conso_gpe23;conso_gpe24;conso_gpe25;conso_gpe26;conso_gpe27;conso_gpe28;conso_gpe29;conso_gpe30;conso_gpe31;conso_gpe32;conso_gpe33;conso_gpe34;conso_gpe35;conso_gpe36;conso_gpe37;conso_gpe38;conso_gpe39;conso_gpe40;conso_gpe41;conso_gpe42;conso_gpe43;conso_gpe44
Pop3;526201901;55.349995;36.027859;0;79.14286;0;177.80356;0;28.571432;32.5;0;11.657144;6.0357146;31.680672;0;11.428573;0;16.071428;0;5.7142863;0;28.214287;0;25;0;0;0;9.6571436;39.892857;535.71429;898.92859;75.428581;65.742859;0;171.42857;0;77.142853;0;35;46.857147;119.64285;72.942856;0;0;0
Pop3;526202301;69.900002;0;0;123.71428;0;5.7142863;56.404766;321.42856;0;17.857145;0;4.9375663;0;25.285715;0;54.285709;44.85714;0;0;0;95.85714;0;0;0;0;0;17.192984;0;0;171.42857;0;0;0;344.07428;0;0;0;0;0;25.789286;10.614286;0;0;0
Pop3;526300501;98.714287;0;28.571426;164.28571;0;71.428574;420.09286;0;44.928574;96.071426;0;0;3.5617144;0;35.714283;0;0;37.200001;0;0;0;0;30.571432;42.805721;0;0;2.25;0;0;1440.625;0;0;0;108.57142;0;65;0;0;68.857147;142.85713;51.085712;0;0;0
Pop3;526300701;10.499999;0;0;24.285713;0;65.842644;0;107.14285;0;0;14.914288;0;1.5771431;0;14.285713;0;0;0;0;0;25;0;13.142858;21.674997;81.785713;0;15.357141;37.942856;0;459.19644;289.93347;192.21428;0;0;0;0;0;0;8.7142859;222.37857;11.657143;0;0;0
Pop3;526301401;141.59999;0;0;57.142853;0;174.24286;0;80.35714;33.571426;0;0;0;10.351429;0;115.92857;0;0;33.92857;0;0;42.32143;0;71.428581;197.13429;0;0;3.6842105;39.293602;0;1039.3303;0;145.59999;0;244.00476;0;0;0;82.868568;210.35713;91.428581;72.908569;0;0;0
Pop3;526301501;33.82143;0;14.285713;19.428574;0;103.14286;0;0;50.142857;0;0;2.6714284;0;18.857145;57.142857;67.340004;31.428572;0;0;0;123.78571;0;105.42857;0;0;0;8.7176285;18;0;306.42859;41.142857;0;0;314.28574;0;0;34.000004;0;0;0;11.035713;0;0;0
Pop3;526302101;7.142858;0;32.142857;33.92857;0;32.142857;0;153.57144;2.8571432;0;0;4.2000003;8.2214279;34.285713;22.571428;28.571432;14.285713;5.7142863;0;0;32.92857;0;68.785713;0;129.28571;0;10.714286;0;94.285728;217.14285;11.428571;148.57143;0;342.59048;0;0;0;0;0;0;25.102858;0;0;0
Pop3;526401401;102.51429;0;0;114;0;5.7142863;0;0;70.785713;128.57143;0;0;3.4697144;17.857141;44.274994;71.028;31.928572;0;0;0;36.428574;0;0;0;0;0;0;0;0;797.32147;50;0;0;0;0;0;0;40.714283;17.142857;0;48.571426;0;0;0
Pop3;526401801;13.874999;10.366071;0;14.642857;19.428574;14.285714;0;116.07143;11.428573;32.142857;0;1.0000001;2.3999999;0;28.285715;0;5;0;0;60;24.285715;30.267855;0;180.4557;60.714287;0;0;8.1785707;0;565.71429;77.914284;0;0;329.28;0;17.857141;0;0;10.714286;0;5.7857141;0;0;0
Pop3;526701501;127.40357;0;0;114.28571;0;138.02866;172.89285;80.357147;5.7142854;35.714283;0;8.5673046;6.2678571;21.428572;0;27.5;14.035713;0;0;0;77.988571;0;0;55.714283;0;0;29.217419;6.5321426;389.28571;58.92857;157.14287;44.57143;0;0;0;0;0;37.5;76.071426;59.428574;11.271429;0;0;0
Pop3;526702301;65.999992;0;0;185.5;0;0;151.42856;0;24.008354;0;0;8.9285707;0;0;0;0;25.357143;0;0;0;50.937023;0;89.285713;26.191429;0;0;0;0;500.00003;0;553.57141;178.57143;0;0;0;71.428566;10.210711;0;0;0;52.028572;0;0;0
Pop3;526703001;18.133717;0;28.571426;95.35714;0;83.917854;334.75;0;7.7142854;57.142857;0;0;7.9485712;0;0;57.142853;0;44.285717;0;0;43.57143;0;85.071434;95.478569;189.64284;0;2.9107141;0;0;1036.5625;43.42857;254.75356;0;138.81908;0;0;0;71.428566;0;39.401447;34.196426;0;0;0
Pop3;526703301;170.38828;0;0;86.785721;0;60.089283;0;114.28571;20;0;0;23.942846;1.9999999;42.428574;0;13.571427;16.428572;24.285715;0;0;4.8571434;0;25;78.925713;0;0;21.41935;1.6071428;350.4762;171.42856;40.000004;0;0;373.83667;209.5238;0;0;145.35713;0;0;24.950001;0;0;0
Pop3;526703401;54.899998;14.57143;78.571419;24.285713;19.428574;42.558037;548.79285;186.16667;30.714285;25;6.3171439;0;1.9278682;0;0;0;11.428573;10.714286;0;0;157.03571;0;26.285715;29.699999;57.857143;0;28.215538;33.632145;42.857143;141.42857;0;29.714285;0;0;0;35.714283;0;36.42857;28.571426;75.35714;70.714287;0;0;0
Pop3;526704101;0;14.128573;0;0;0;239.38571;183.46873;44.642857;0;64.285713;47.378571;6.9484391;5.2142859;35.714283;0;21.714287;43.571426;0;0;0;183.83928;0;0;0;0;0;35.714283;17.099447;403.39285;0;1374.3589;105.85714;0;235.15428;0;64.285713;0;0;0;48.285713;27.767857;0;0;0
Pop3;526704201;64.5;0;0;142.85713;0;173.14285;0;0;0;112.85715;0;10.298572;2.4171426;0;4.0000005;112.85714;6.4285717;0;0;0;0;0;15.285716;45.810005;0;0;22.021721;1.2857144;303.69644;357.14285;283.42859;0;0;0;0;0;0;0;214.28571;40.857147;163.65714;0;0;0
Pop3;526704501;49.964283;0;0;10.714286;0;37.410713;0;80.35714;2.5714285;0;0;6.8083248;3;0;9.7142868;12.142857;28.571428;0;0;0;37.42857;0;25;16.782858;19.285713;5.3571429;12.5;54.362366;0;455.71429;44.142864;103.99999;0;202.54286;54.107143;0;0;0;0;21.002977;42.857143;0;0;0
Pop3;526705001;0;0;0;22.857145;0;16.071428;0;111.42857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133.57143;0;0;0;117.85715;0;0;0;0;0;0;0;0;0;0;0;14.125714;0;89.285713;337.5
Pop3;526802201;54.671429;2.5;7.1428566;27.14286;14.285713;127.79286;123.59999;87.500008;11.142858;0;0;11.314881;22.028711;17.857141;36.857143;0;10.535714;0;21.535715;0;64.642853;0;14.935714;135.80928;0;0;3.8571429;44.391888;510.71429;0;64.928566;338.28571;0;510.92285;423.23807;0;0;0;16.428572;34.857143;6.7857141;35.714283;0;0
Pop3;526802901;110.14286;0;104.64285;58.571426;0;0;323.71429;258.92859;26.785713;35.714291;0;18.742859;12.750172;0;128.57143;28.571432;31.785713;0;0;20.285715;76.034286;0;269.42859;42.805721;0;0;21.785713;5.7142854;0;888.88397;121.39285;385.08572;0;26.785715;0;0;0;28.214285;0;0;4.371429;0;0;0
Pop3;526803701;78.648575;0;25.714285;128.57143;0;85.214287;44.142853;0;24.642859;75;0;13.818856;7.5057144;21.071428;28.571432;22.464287;37.85714;0;0;0;76.421432;0;91.857147;0;0;0;0;3.2142856;855;0;0;64.257141;0;144.28572;448.21426;0;0;56.000004;26.071428;0;19.085714;0;0;0
Pop3;526900101;107.43;0;0;35.714283;0;73.554787;0;44.642857;0;74.85714;12.428573;18.196814;3.9492853;0;32.857143;85.011429;3.2142859;1.7142855;0;0;143.86607;0;70;106.80357;0;0;16.071428;15.333739;476.42859;171.42856;267.57144;143.37143;0;214.58856;5.4107137;0;0;0;34.92857;14.285716;0;0;0;0
Pop3;526900201;5.2499995;0;18.571428;23.571432;0;132.35715;96.942848;64.285713;23.214285;44.642857;33.371433;0;4.1357145;0;14.285713;73.709999;4.2857141;8.2285719;0;0;49.709599;8.5714293;34.714287;59.310711;90;0;8.4285717;0;506.78571;0;53.57143;290.76666;0;131.85715;0;0;208.01787;0;132.14285;41.42857;13.451428;0;0;0
Pop3;526901201;180.14285;0;11.428573;15.857144;0;39.857143;97.604759;0;55.714283;0;43.35857;14.03102;0;71.428566;148.73428;0;15.357142;0;0;0;456.10712;10.714287;6.5714288;107.43571;71.428566;0;13.500001;24.316525;0;331.42859;93.343758;77.257141;0;0;0;0;0;0;28.571432;7.0850606;4.5857143;0;0;0
Pop3;526901801;57.705357;8.8303576;0;36.071426;0;132.64285;0;44.642857;38.785713;0;0;0;2.4999998;0;.85714293;7.1428566;37.857143;10.714286;0;0;39.642857;0;0;0;32.142857;5;27.717142;0;650.35718;212.94641;0;0;0;0;140.67857;0;0;0;78.571434;0;8.3035707;0;0;0
Pop3;527000101;8.5714283;6.8571434;16.666666;232.5;0;16.517857;143.37381;0;10.928572;0;18.642857;0;10.025357;0;51.875;0;121.07143;0;0;0;26.583334;0;46.857147;0;22.928574;0;14.000001;61.185734;0;397.14285;0;0;142.85716;0;0;0;0;0;231.78571;0;32.277382;0;0;0
Pop3;527000701;62.945709;0;0;24.285713;0;30;0;30.285711;0;1.7857141;0;0;6.0428572;0;65.14286;36.42857;0;0;0;0;21.785715;0;76.785721;15.733929;28.571432;0;7.1428571;35.072311;142.85716;78.571426;66.35714;74.285713;0;476.73318;0;0;0;0;139.14285;0;13.328572;0;28.571432;0
Pop3;527100201;32.517853;0;0;43.57143;0;6.4285712;220.71429;160.71429;16.071428;0;0;7.4799252;1.4628571;0;25;0;20.000002;15;0;0;17.857143;0;11.142857;124.86428;35.714283;0;3.2142856;21.889254;0;464.28571;146.95001;66.857147;0;0;144.28572;0;0;40.714283;0;69.642853;0;0;22.857145;0
Pop3;527100301;138.39642;0;0;0;0;104.68751;0;184.18573;11.142858;0;0;4.3536158;0;0;11.428573;0;57.099998;26.785713;0;0;125.04642;0;0;186.03714;64.285713;0;3.9714284;17.411446;0;1306.25;0;43.828571;0;466.66669;0;0;0;0;54.642857;35.079308;11.560714;0;0;0
Pop3;527100601;125.56786;0;0;52.285721;0;47.857143;0;0;0;0;0;0;11.614285;0;77.14286;49.5;26.071428;0;0;0;58.571426;0;89.285713;0;57.142864;0;13.499999;0;0;680;150;197.59999;0;0;0;0;0;0;152.14285;210.28572;0;0;0;0
Pop3;527100701;0;48.814289;0;217.57143;0;131.16278;0;117.85715;15.084377;93.571426;0;7.6579366;3.7485716;0;76.285721;0;48.214283;0;0;0;112.71429;0;46.857147;109.65215;28.571432;10.714286;3.75;20.995865;325.71429;42.857143;47.464283;145.60001;0;0;0;0;0;0;42.857143;0;34.821426;0;0;0
Pop3;527200501;35.714291;0;0;210;0;124.71429;0;125.00001;57.142864;17.142859;0;5.9142861;6.4714284;0;85.714287;0;98.857147;0;0;0;118.28573;0;0;130.51071;0;10.714286;0;25.071426;0;1937.2767;1086.9409;283.67859;250.00002;0;0;0;0;214.28571;128.57143;163.92857;6.1428571;0;0;0
Pop3;527200701;133.89285;0;0;42.857143;0;81.892853;0;73.225006;5.7142863;57.142864;33;1.2273057;8.3000002;14.285716;106.78571;0;105.19424;0;0;0;136.54643;0;85.928574;53.305355;0;0;15.685046;6.8571429;221.42857;40.000004;0;115.88571;0;395.71429;0;0;0;0;0;14.464286;91.507141;0;0;0
Pop3;527300501;58.724995;0;0;7.1428566;0;75.36496;0;142.85715;14.285714;0;0;.57142854;5.8899856;0;26.371428;0;0;21.428572;0;0;131.07143;0;0;0;104.28571;8.5714283;7.5000005;0;0;589.28571;0;3.7142856;0;323.1857;0;0;0;0;32.14286;87.993462;5.0107145;0;0;0
Pop3;527300801;200.71072;0;0;107.14285;0;171.78571;88.285706;160.71429;13.928571;0;0;7.1428566;0;35.714283;28.571432;0;0;0;0;0;161.14287;0;89.285713;13.428571;0;0;6.0000005;37.525745;439.46429;42.857143;154.77589;0;0;186.08571;0;0;0;0;0;45.428574;0;0;0;0
Pop3;527300901;57.364285;0;0;53.357143;0;68.85714;387.23093;178.57143;17.428572;0;0;.34285715;4.6857142;0;45.714283;0;6.9642854;31.428572;3.5714283;0;127.14285;0;58.571426;0;0;0;18.214287;25.320852;0;1080;0;44.571426;0;112.80952;0;35.714283;0;0;68.857147;35.714283;0;0;0;0
Pop3;527301401;29.803574;0;36.07143;19.428574;0;8.0357141;309;55.714287;18.214285;43.809525;0;8.9285707;2.1428571;21.071428;34.285717;23.142859;0;0;0;0;120.10713;0;0;218.69572;32.142857;0;5.4285717;14.67857;357.14285;381.42856;40.400002;74.285713;0;172.40715;90.178566;0;0;0;73.571426;48.285717;.35714284;0;0;0
Pop3;527301501;53.571426;0;14.285713;58.714287;0;70;0;44.642857;54.714283;0;0;3.0571425;0;0;21.428572;27.142855;0;55.428574;0;0;21.428572;0;38.214283;81.785713;0;0;28.080002;2.7857144;0;722.14288;0;44.571426;0;217.38097;0;0;0;0;107.14285;0;0;0;0;0
Pop3;527400101;155.89429;0;0;51.57143;0;76.130951;75.714279;117.85715;2.5;0;0;1.2857143;0;0;42.857143;0;29.357143;7.1428566;0;0;133.35715;0;10.714286;28.871431;0;0;3.7499998;17.198412;123.21429;1310.4167;25;263.71429;0;210.6357;0;0;0;0;16.428572;7.1428566;23.794287;0;0;0
Pop3;527401301;51;0;0;112.21429;0;104.28571;0;125.00001;46.42857;61.071426;0;10.214286;5.5999994;0;0;0;25.142859;0;0;0;157.85713;0;40.714283;0;164.28571;0;32.642857;0;0;385.71429;257.625;133.71429;0;0;0;35.714283;0;0;23.571432;36.607143;6.7142859;0;0;0
Pop3;527401401;38.333332;0;0;147.66667;0;150.39999;97.635414;0;0;20;154.42847;33.333332;0;20.666666;0;44.400005;13.333333;0;0;0;61.368332;0;175.93333;223.63667;0;0;23.773333;19.5;0;722.08331;0;0;0;105.14667;0;0;0;0;0;88;200.66667;0;0;0
Pop3;527401701;0;0;57.142853;80.285713;0;29.142859;130;0;10.171429;0;0;0;7.0285716;0;22.857145;0;0;0;0;0;0;0;58.571426;100.26249;0;0;1.9285715;0;180;276.78571;28.571426;74.285713;0;178.90953;0;0;0;0;0;139.75018;5.7142854;0;0;0
Pop3;527402101;166.26785;0;0;149.14285;0;104.28571;0;80.35714;14.482985;70.714287;0;0;10.203571;0;0;196.92458;0;41.071426;0;0;93.214287;0;58.571426;0;0;0;29.59535;0;483.92856;558.03571;142.85713;236.78571;0;144.03751;0;0;0;18.194544;0;105.53571;107.26785;0;0;0
Pop3;527402401;0;0;84;146.42857;0;97.5;419.35715;0;0;0;0;38.974693;3.0571425;0;0;92.85714;47.142857;64.285721;0;0;0;0;68.785713;0;0;0;30.701756;3.5714283;126.42858;415.62497;73.75;43.580952;0;141.19621;0;0;0;0;58.571426;0;.35714284;0;0;0
Pop3;527403101;21.528574;0;8.5714293;188;0;0;68.666679;14.285716;0;0;0;1.4285716;0;0;0;0;4.2857146;0;0;0;0;0;0;30.888575;0;0;3.6758566;20.857143;71.428581;561.60712;35.866074;32.871429;0;195;0;0;0;0;0;180.14285;46.942856;0;0;0
Pop3;527403201;0;0;0;28.571426;0;48.664284;52.971424;125.00001;13.928571;0;18.621429;1.7857141;1.6071428;0;0;21.428572;30.857143;21.428572;36.42857;0;33.57143;0;10.714286;124.12858;64.285713;0;10.323685;2.5535712;0;550.71429;0;0;0;277.78;0;0;0;0;16.428572;21.25518;4.4571424;0;0;0
Pop3;527403301;38.699997;0;102.14286;92.5;0;43.106976;154.50002;44.642857;10.714284;11.885715;0;0;1.5642858;0;0;42.52964;0;0;0;0;25;0;0;0;35.714283;0;9.5;1.7857141;285.00003;575.89282;250.92859;394.45712;0;67.857147;0;58.652775;0;0;45.714287;57.392025;13.794285;0;46.42857;0
Pop3;527404501;101.89285;0;0;73.928574;0;8.5714293;0;17.857141;28.214285;35;0;8.0415497;8.5428562;0;17.142859;92.35714;0;65.714287;0;0;171.82143;0;97.228577;140.39267;28.571432;0;15.181428;13.455357;0;337.14288;83.685715;242.17142;0;237.86284;0;28.571426;18.214285;2.5;0;0;45.457146;0;0;0
Pop3;527404701;80.573997;0;0;39.642857;0;33.214287;63.761906;125.00001;7.1428566;28.571432;0;14.980341;0;0;21.428572;0;5.7142863;0;0;0;14.857144;0;11.714287;20.978571;67.85714;0;0;28.710096;0;657.94641;0;136.96428;0;253.95999;155.82857;0;0;134.28571;0;22.857145;.35714284;0;0;0
Pop3;527405801;20.999998;0;0;151;0;135.95329;182.58926;206.60715;5.7142863;0;0;0;3.1714287;0;33.214283;0;75.428581;0;0;0;0;0;0;0;25.714287;0;0;2.9642856;578.57147;1150;111.42858;0;0;0;0;71.428566;0;0;138.92857;0;1.8214284;0;0;0
Pop3;527500401;111.07143;0;21.428572;113.21428;0;30.857145;85.428566;89.285713;4.1142859;0;0;0;0;17.857141;0;28.571432;0;14.285713;0;0;48.857147;0;87.428581;137.2;0;0;18;0;142.50002;427.38095;0;44.571426;0;0;0;92.85714;214.28571;39.642857;0;0;19.44286;0;0;0
Pop3;527501001;43.476192;36.07143;0;111.07143;0;175.97234;0;160.71429;9.999999;0;0;12.841892;7.8571429;26.785713;51.42857;0;0;28.571426;0;0;206.28264;0;0;59.92857;0;0;0;3.5521431;328.80951;0;9.0476189;0;0;428.17908;0;0;30.357141;0;0;0;0;0;0;0
Pop3;527501201;15.749999;0;49.999996;155;0;40;86.666664;44.642857;0;0;0;0;21.277143;0;64.464287;0;37.14286;0;0;0;265.92856;13.714287;66.857147;52.028572;0;0;4.2857146;0;0;1621.875;0;187.79686;0;129.47142;0;0;0;14.285713;67.5;0;16.200357;0;0;0
Pop3;527501601;13.707142;0;14.285713;77.5;0;143.61214;0;35.714283;7.1428566;35.714291;0;4.9571424;0;0;0;41.637142;0;0;11.742859;0;133.28572;0;0;63.628567;25.714287;0;28.214287;0;0;430;43.285709;74.285713;0;90.814285;0;0;0;4.7142854;108.42858;0;10.135714;0;0;0
Pop3;527501901;0;0;8.0357141;91.071419;0;7.5000005;185.71428;44.642857;0;0;0;0;2.4000001;22.142855;35.714283;47.828571;0;21.428572;0;0;39.285713;0;91.857147;44.5;0;0;1.7142859;0;0;1015.3571;251.97859;0;0;0;0;0;0;0;0;123.71429;11.464286;0;0;0
Pop3;527502301;74.925003;0;0;31.714289;0;163.89285;0;142.54286;1.7857141;0;0;0;0;0;88.571434;60.535713;0;32.857143;0;0;29.107141;0;0;130.36786;61.42857;0;6.4285712;0;117.85714;1006.5179;0;161.84999;0;529.43909;0;35.714283;0;0;179.91071;3.5714283;26.714285;0;0;0
Pop3;527502501;71.964287;0;11.428573;111.42857;0;153.69135;59.428577;175.25;14.285713;0;0;12.617143;10.963557;0;76.071434;36.42857;22.857145;53.642857;0;0;153.0238;0;30.571432;149.76857;0;0;24.857143;5.871429;57.142864;298.03571;57.714283;85.149994;0;0;0;0;0;113.42857;0;133.92856;103.60714;0;0;0
Pop3;527502601;12.000001;0;0;76.571426;0;226.17857;0;0;0;52.857143;0;15.589286;0;0;102.46429;0;19.785715;0;0;0;0;0;58.571426;0;100;0;49.07143;33.92009;941.51788;0;0;206.60713;0;491.43335;0;0;0;0;71.428566;90;0;0;0;0
Pop3;527503201;7.8321438;0;0;11.714287;0;46.785713;464.03659;178.92857;7.8571429;25;0;5.7142863;0;0;0;30.096003;45;16.999998;0;0;0;0;20.000002;0;64.285713;0;0;17.549314;100.00001;142.85713;0;0;0;75.771431;252.49998;19.642857;0;0;0;0;.2857143;0;0;0
Pop3;527505601;208.37141;16.285713;0;0;0;96.428566;0;61.428577;30.421429;35.714291;0;0;3.9428575;0;27.400002;126.14286;0;30.357141;0;0;209.71429;0;20.000002;150.94928;32.142857;0;17.5;9.9814281;0;445.71429;14.285713;91.371429;0;93.114281;0;35.714283;0;0;0;5.3571429;19.137144;0;0;0
Pop3;527507501;20.249998;0;28.571426;104.92857;0;50.357143;241.55952;89.285713;0;44.642857;0;0;.22857143;0;0;66.191422;22.857145;0;0;0;61.42857;0;0;0;0;0;0;1.6071428;220.56548;16.964285;0;104.92857;0;0;0;35.714283;0;0;0;76.428574;1.3714286;0;0;0
Pop3;527509001;15.000001;0;7.1428566;68.142853;0;15.714286;178.3244;35.714291;0;0;0;0;0;0;7.1428566;74.415718;0;70.125;0;0;94.714287;0;10.714286;136.25714;32.142857;0;4.6428571;0;92.85714;28.571426;24.000002;0;0;0;134.66667;0;0;0;0;0;31.644285;0;0;0
Pop3;527510101;7.5;0;0;21.071428;0;2.8571427;0;151.78571;6.0714283;0;0;0;0;0;21.428572;0;0;0;0;0;12.142858;0;8.5714293;18.328571;83.571426;0;0;0;0;37.142857;0;11.885715;0;0;0;0;0;0;0;0;0;0;0;0
Pop3;527600201;25.714287;0;11.428573;68.14286;0;9.6428576;165.96191;0;66.487717;0;11.485715;17.214287;6.9249997;212.5;0;27.142855;26.357141;70.767853;0;0;12.357143;0;58.571426;47.093449;57.857143;0;25.503109;0;409.01788;0;207.42856;0;0;114.15981;211.61906;0;0;0;89.285713;5.3571429;21.445713;28.571432;0;0
Pop3;527601001;95.674278;0;0;98.214287;0;0;0;241.07144;39;0;0;9.6428566;0;15;21.428572;0;88.642853;0;0;0;169.85713;67.5;10.714286;73.149994;67.85714;0;.77142864;0;505.71429;50;0;0;0;280.94525;0;0;0;0;0;0;3.8214285;0;0;0
Pop3;527601301;36.964283;0;0;98.214279;0;95.321426;0;108.92857;7.8571429;28.571432;0;0;4.8000002;0;28.571426;39.600006;10.714286;0;0;0;63.42857;0;60.000004;35.714283;64.285713;0;47.076019;4.1785712;280;171.42857;102.99999;176.79999;0;0;0;24.428572;0;0;0;53.637726;45.992855;0;0;0
Pop3;527601601;40.787498;0;0;35.714283;0;87.857147;0;89.285713;0;6.4285712;0;19.720814;3.9085715;0;0;0;47.5;0;0;0;51.64286;0;54.89286;123.66071;118.21428;0;6.1142855;10.331943;240;171.42856;354.96429;124.8;0;0;0;0;0;53.571426;100.909;106.89075;.64285713;0;0;0
Pop3;527601701;9;0;0;66.071426;0;89.642853;0;138.57143;35.142857;0;0;1.8457143;0;32.142857;35.714283;20.857141;27.714287;14.400001;0;0;106.24999;0;0;61.905712;0;0;0;0;492.85715;53.571426;218.27144;156;0;0;0;0;0;40.714283;35.714283;0;0;0;0;0
Pop3;527602001;72.899994;0;7.1428566;33.92857;0;124.57143;0;175;0;4.1971431;26.785715;16.164515;0;0;142.85715;0;57.583683;14.285713;0;0;102.2;0;0;53.507145;0;0;14.285716;16.714285;488.57144;368.57144;152;0;0;95.182137;0;0;0;0;292.85715;0;34.642857;0;0;0
Pop3;527602101;56.94643;0;7.1428566;240.71428;0;54.75;0;0;0;192.85715;0;7.257143;8.5714293;0;102.85715;0;44.57143;21.428572;0;0;32.857143;0;89.285713;0;0;8.5714293;59.570755;0;1954.2858;100;513.27051;927.28571;45.450001;366.80954;0;0;0;0;71.428581;0;62.454285;0;0;0
Pop3;527602201;0;0;0;0;0;98.214287;0;0;37.5;0;0;0;3.6685717;0;0;0;24.107141;0;0;0;110.71429;0;30.571432;99.638573;0;0;27.857141;5.1428576;0;0;639.82141;74.285713;0;0;0;0;21.428572;0;111.42858;71.428566;21.011429;0;0;0
Pop3;527800601;235.96428;0;0;33.92857;0;65.428574;0;73.214287;76.5;35.714283;0;5.4285712;0;0;77.5;36.42857;0;0;0;0;66.428574;0;20.000002;0;140.35713;0;18.571428;0;0;1198.631;381.93304;306.24286;0;0;86.571419;0;0;0;114.35715;0;11.464286;0;0;0
Pop3;527801001;80.357147;3.6428576;0;0;0;15.714287;0;91.714287;7.1428566;0;0;0;6.6518521;0;19.642857;0;0;0;0;0;139;0;0;0;0;0;.49999997;4.8214283;117.85714;215.71428;32.000004;145.59999;0;0;169.29524;0;0;0;155.57144;116.67602;6.5571427;0;0;0
Pop3;527801701;22.875;0;0;51.714291;0;48.857342;0;133.92857;34;0;0;4.0595498;.14285713;0;25.714285;21.371431;30;0;0;0;58.285717;26.785713;0;29.699999;57.857143;0;8.5929823;1.7857141;29.464285;766.42859;0;0;0;401.59332;0;0;0;108.95477;135.47122;0;37.857143;0;0;0
Pop3;527802901;103.49999;35.196426;25.42857;0;0;68.421913;190.66667;44.642857;14.880952;0;58.714291;3.9085715;13.577381;46.158646;0;0;69.39286;0;0;0;157.85713;0;101.35715;203.8643;0;4.2857141;9.0902262;0;178.66072;22.619049;117.71429;0;0;0;0;64.285713;0;0;86.071419;52.57143;3.6071429;0;0;0
Pop3;527803101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;997.98566
Pop3;527804301;183.17856;0;19.714285;156.42857;0;107.07201;84.60714;169.64287;0;35.714283;0;15.589286;0;0;28.571426;65.671432;0;0;0;0;28.571428;0;20.000002;24.571432;0;0;26.854387;1.2857144;0;831.42859;0;215.33571;0;0;0;35.714283;0;0;35.714283;16.57143;76.062508;0;0;0
Pop3;527804501;10.75;0;0;122;0;13.333333;0;0;20.833334;6.6666665;0;0;1.0133333;33.333332;0;50.666668;0;23.333334;0;0;25.666666;0;0;60.10667;0;4;1;5.3333335;523.75;142.5;812.54169;0;0;80;0;0;0;0;0;210.06667;2.1400001;0;0;0
Pop3;527805001;0;0;0;97.071434;0;131.07143;3.678571;0;13.571428;60.714291;18.642857;0;0;0;17.142859;0;10.714286;17.142859;0;0;121.09361;0;0;96.561424;0;0;7.1428566;3.8803573;68.571434;240;180.42856;35.657146;0;17.261906;0;35.714283;0;0;71.428566;202.67856;36.834641;0;0;0
Pop3;528000201;144.46428;0;20;70.64286;0;127.30357;0;53.571426;5.0000005;0;22.780001;0;.57142854;0;43.871426;0;0;0;0;0;20.037106;0;23.75;121.37143;70;0;13.314286;0;22.857145;128.57143;445.35715;35.657146;0;0;41.842861;0;8.9285707;0;0;8.5714283;34.464287;0;0;0
Pop3;528000801;8.9285707;0;0;14.642857;0;41.926907;231.75002;50;6.0714283;0;14.107142;1.7857141;0;0;14.285713;0;10.714286;0;0;0;21.428572;0;0;54.449997;60.714287;0;0;0;344.28571;0;32.000004;101.02856;0;91.849998;0;0;0;0;40;66.428574;0;0;0;0
Pop3;528001001;13.749999;0;0;24.285713;0;70.35714;0;162.5;42.142857;57.142857;0;0;2.0642858;15;7.1428566;0;21.428572;25.714285;0;14.285713;53.471775;0;8.5714293;0;100.71429;0;7.0714288;1.2778116;430;0;53.57143;0;0;216.96964;0;0;0;36.42857;14.285713;27.14286;16.132145;0;0;0
Pop3;528200501;20.249998;0;12.5;0;24.285713;5.8571434;0;78.571426;5.3571429;46.875004;14.914288;5.5551829;3.1471429;0;0;81.785713;8.5714293;0;31.428572;0;54.924103;0;20.000002;154.35643;0;0;29.857143;6.4814811;291.42856;0;136.54286;172.34286;0;240.64096;69.738098;0;0;0;52.571426;0;5.4971428;0;0;0
Pop3;528300601;17.999998;0;0;14.642857;0;15.428573;0;155.35715;31.785713;0;0;1.0000001;1.3357143;0;25.535715;0;31.428572;0;0;0;52.142857;0;0;92.297142;64.285713;0;7.1428566;0;233.92857;0;0;94.799988;0;0;0;0;0;57.142853;0;0;27.514288;0;50.714287;195.91516
Pop3;528400801;17.857141;0;16.66667;0;0;0;208.16667;44.642857;0;0;50.025005;3.0571425;5.3344646;0;64.446434;0;15.714286;0;0;0;98.928574;0;68.785713;141.60715;0;0;.53571427;3.928571;197.14287;404.73212;66.375;82.178566;0;104.16666;0;92.85714;25.357141;0;0;84;4.9571433;0;0;0
Pop3;528400901;77.278572;0;31.761902;0;0;0;355.23813;0;0;28.571426;0;0;10.671428;0;153.17143;84;114.28573;0;0;0;263.21426;0;93.749992;0;0;0;1.4285713;0;0;502.00894;226.78571;0;71.428581;0;0;0;0;0;89.285713;78.928566;53.021423;0;0;0
